celltype,p,coefs,ctd_level,branch
Fetus_Intercalated_cell,0.5844,-0.000305651888439467,3,Great Ape
Fetus_Intermediated_cell,0.8859,6.08286858057102e-05,3,Great Ape
Fetus_Kidney_intercalated_cell,0.0623,0.000834955022762917,3,Great Ape
Fetus_Loop_of_Henle,0.8237,0.000142969759161807,3,Great Ape
Fetus_M2_Macrophage,0.0132,-0.00106509941242178,3,Great Ape
Fetus_Macrophage,0.9883,3.92484373421516e-06,3,Great Ape
Fetus_Mast_cell,0.5217,0.000343599785208811,3,Great Ape
Fetus_Monocyte,4e-04,-0.000965200930117392,3,Great Ape
Fetus_Myeloid_cell,0.6501,0.000227018061877622,3,Great Ape
Fetus_Neutrophil,4e-04,-0.00135274773854757,3,Great Ape
Fetus_Neutrophil_(RPS_high),0.0384,-0.000546297908177246,3,Great Ape
Fetus_Pancreas_exocrine_cell,0.311,0.000681177991112748,3,Great Ape
Fetus_Primordial_germ_cell,0.249,-0.00132957076243957,3,Great Ape
Fetus_Proliferating_T_cell,0.3407,-0.000687669947236304,3,Great Ape
Fetus_Proximal_tubule_progenitor,0.0014,0.00204581862022862,3,Great Ape
Fetus_Sinusoidal_endothelial_cell,0.1963,-0.00117845789552962,3,Great Ape
Fetus_Smooth_muscle_cell,0.0288,0.00076205291824955,3,Great Ape
Fetus_Stratified_epithelial_cell,0.8709,0.000110632455275501,3,Great Ape
Fetus_Stromal_cell,0.5659,0.000223563371870174,3,Great Ape
Fetus_T_cell,0.001,-0.00132245975171278,3,Great Ape
Fetus_Ureteric_bud_cell,0.6719,0.000150385848176281,3,Great Ape
Fetus_Ventricle_cardiomyocyte,0.4222,0.000673877069789675,3,Great Ape
HESC_Fetal_epithelial_progenitor,0.3421,-0.000499878335558079,3,Great Ape
HESC_Fetal_neuron,0.816,0.000156275433659719,3,Great Ape
HESC_hESC,0.0693,-0.000837420894866024,3,Great Ape
HESC_Primordial_germ_cell,0.043,-0.00102239137695001,3,Great Ape
HESC_Proliferating_T_cell,0.0247,-0.00167700193627567,3,Great Ape
Adult_Antigen_presenting_cell_(RPS_high),0.0639,-0.000577990375413681,3,Haplorhine
Adult_Astrocyte,0.2184,0.00113384220270256,3,Haplorhine
Adult_AT2_cell,0.6646,0.000273872456042713,3,Haplorhine
Adult_B_cell,3e-04,-0.00158134825759005,3,Haplorhine
Adult_B_cell_(Plasmocyte),1e-04,-0.00541733896462359,3,Haplorhine
Adult_Basal_cell,0.9003,9.20074386466383e-05,3,Haplorhine
Adult_CB_CD34+,0.3946,-0.000380458557329288,3,Haplorhine
Adult_Chondrocyte,0.0061,0.00140681618074378,3,Haplorhine
Adult_Dendritic_cell,0.1002,-0.000520552062993652,3,Haplorhine
Adult_Endothelial_cell,0.3164,0.000384722165969913,3,Haplorhine
Adult_Endothelial_cell_(APC),0.8762,-4.95787435499389e-05,3,Haplorhine
Adult_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.0894,0.000634716805043853,3,Haplorhine
Adult_Enterocyte,0.044,-0.00132020772632906,3,Haplorhine
Adult_Enterocyte_progenitor,0.2551,-0.000477023907410849,3,Haplorhine
Adult_Epithelial_cell,0.0558,-0.00119797799019382,3,Haplorhine
Adult_Epithelial_cell_(intermediated),0.6526,0.000211341347137331,3,Haplorhine
Adult_Erythroid_cell,0.0291,-0.000788700878385996,3,Haplorhine
Adult_Erythroid_progenitor_cell_(RP_high),0.0116,-0.0006189076214232,3,Haplorhine
Adult_Fasciculata_cell,0.0026,-0.00192232694040473,3,Haplorhine
Adult_Fetal_acinar_cell,0.0188,0.00159970454751919,3,Haplorhine
Adult_Fetal_chondrocyte,0.0112,0.00146375350794932,3,Haplorhine
Adult_Fetal_endocrine_cell,0.0744,0.00132913791673252,3,Haplorhine
Adult_Fetal_enterocyte,0.9181,6.25266623766045e-05,3,Haplorhine
Adult_Fetal_epithelial_progenitor,0.161,-0.00132579804424739,3,Haplorhine
Adult_Fetal_fibroblast,6e-04,0.00156804735202701,3,Haplorhine
Adult_Fetal_mesenchymal_progenitor,0.8743,-7.62989229143888e-05,3,Haplorhine
Adult_Fetal_neuron,0.0106,0.00233234124553696,3,Haplorhine
Adult_Fetal_Neuron,0.6972,-0.000262433900910292,3,Haplorhine
Adult_Fetal_skeletal_muscle_cell,0.3479,0.00057657131319684,3,Haplorhine
Adult_Fetal_stromal_cell,0.0465,0.000921194278735113,3,Haplorhine
Adult_Fibroblast,0.9607,1.54240379592005e-05,3,Haplorhine
Adult_Gastric_chief_cell,0.9896,-6.32243129299984e-06,3,Haplorhine
Adult_Gastric_endocrine_cell,0.3809,0.000609013712692905,3,Haplorhine
Adult_Goblet_cell,0.0095,-0.00154020225705958,3,Haplorhine
Adult_Hepatocyte_Endodermal_cell,0.791,-0.000258864562862134,3,Haplorhine
Adult_hESC,0.7575,-0.000185130731617414,3,Haplorhine
Adult_Intercalated_cell,0.1473,-0.000747536369717078,3,Haplorhine
Adult_Intermediated_cell,0.4894,-0.000400743642003363,3,Haplorhine
Adult_Kidney_intercalated_cell,0.6505,0.000312364685371597,3,Haplorhine
Adult_Loop_of_Henle,0.324,0.000458103283027086,3,Haplorhine
Adult_M2_Macrophage,0.1975,-0.000479082267232981,3,Haplorhine
Adult_Macrophage,0.0019,-0.00109220473996629,3,Haplorhine
Adult_Mast_cell,0.1423,-0.000624468327075714,3,Haplorhine
Adult_Mesothelial_cell,0.7661,0.00016217079504388,3,Haplorhine
Adult_Monocyte,0.0288,-0.000639176781503082,3,Haplorhine
Adult_Myeloid_cell,0.9152,-6.07723777955519e-05,3,Haplorhine
Adult_Neutrophil,0.0023,-0.00141680152206922,3,Haplorhine
Adult_Neutrophil_(RPS_high),0.2996,-0.000334611881761973,3,Haplorhine
Adult_Oligodendrocyte,5e-04,0.00346206387275315,3,Haplorhine
Adult_Pancreas_exocrine_cell,0.3367,0.000671332113361361,3,Haplorhine
Adult_Primordial_germ_cell,0.9735,-1.99304555706065e-05,3,Haplorhine
Adult_Proliferating_T_cell,0.0303,-0.00108458509821645,3,Haplorhine
Adult_Proximal_tubule_progenitor,0.0343,0.00171454737285728,3,Haplorhine
Adult_Sinusoidal_endothelial_cell,1e-04,-0.00266761318358279,3,Haplorhine
Adult_Smooth_muscle_cell,0.1342,0.000782480898130144,3,Haplorhine
Adult_Stratified_epithelial_cell,0.0628,-0.00138701920091658,3,Haplorhine
Adult_Stromal_cell,0.2559,-0.000334294568429861,3,Haplorhine
Adult_T_cell,1e-04,-0.00285249926262713,3,Haplorhine
Adult_Thyroid_follicular_cell,0.5615,-0.000353348701823132,3,Haplorhine
Adult_Ureteric_bud_cell,0.9408,-3.87512491096204e-05,3,Haplorhine
Adult_Ventricle_cardiomyocyte,0.5163,-0.000537928635721785,3,Haplorhine
Fetus_Adrenal_gland_inflammatory_cell,0.9147,-6.28807690007912e-05,3,Haplorhine
Fetus_Antigen_presenting_cell_(RPS_high),0.0012,-0.000678332961953589,3,Haplorhine
Fetus_Astrocyte,0.0048,0.00262686711208965,3,Haplorhine
Fetus_AT2_cell,0.3631,0.000636382184220307,3,Haplorhine
Fetus_B_cell,0.0022,-0.00104640541369089,3,Haplorhine
Fetus_B_cell_(Plasmocyte),0.0285,-0.000926617276216818,3,Haplorhine
Fetus_Basal_cell,0.097,0.000950186439248744,3,Haplorhine
Fetus_CB_CD34+,0.0037,-0.000844557891570621,3,Haplorhine
Fetus_Dendritic_cell,0.0379,-0.000473578286042676,3,Haplorhine
Fetus_Endothelial_cell,0.0022,0.000796942128098895,3,Haplorhine
Fetus_Endothelial_cell_(APC),0.8753,6.62596029737321e-05,3,Haplorhine
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.2836,0.000556677063256065,3,Haplorhine
Fetus_Enterocyte,0.5971,0.000274982891363706,3,Haplorhine
Fetus_Enterocyte_progenitor,0.1531,0.00075257104533781,3,Haplorhine
Fetus_Epithelial_cell,0.0204,-0.00177478842045329,3,Haplorhine
Fetus_Epithelial_cell_(intermediated),0.2986,-0.000534826959320438,3,Haplorhine
Fetus_Erythroid_cell,0.4912,-0.000239062835934679,3,Haplorhine
Fetus_Erythroid_progenitor_cell_(RP_high),0.0158,-0.00048940763081218,3,Haplorhine
Fetus_Fasciculata_cell,0.2271,0.000584075112243867,3,Haplorhine
Fetus_Fetal_acinar_cell,0.0032,0.0012653445778579,3,Haplorhine
Fetus_Fetal_chondrocyte,0.044,0.00099112117861067,3,Haplorhine
Fetus_Fetal_endocrine_cell,0.0483,0.00140650258968225,3,Haplorhine
Fetus_Fetal_enterocyte,0.5403,-0.000109440584988762,3,Haplorhine
Fetus_Fetal_epithelial_progenitor,0.0348,0.000720738359919875,3,Haplorhine
Fetus_Fetal_fibroblast,6e-04,0.00147797002408565,3,Haplorhine
Fetus_Fetal_mesenchymal_progenitor,0.0038,0.000920073046284605,3,Haplorhine
Fetus_Fetal_neuron,0.0084,0.00203821933293113,3,Haplorhine
Fetus_Fetal_Neuron,2e-04,0.00196191281209145,3,Haplorhine
Fetus_Fetal_skeletal_muscle_cell,0.3654,0.000499611777895358,3,Haplorhine
Fetus_Fetal_stromal_cell,0.0047,0.00086454436143435,3,Haplorhine
Fetus_Fibroblast,0.0031,0.00140495449980529,3,Haplorhine
Fetus_Gastric_endocrine_cell,0.1304,0.000938118398191869,3,Haplorhine
Fetus_Goblet_cell,0.332,0.000375966253402846,3,Haplorhine
Fetus_Hepatocyte_Endodermal_cell,0.2085,-0.000608982016700688,3,Haplorhine
Fetus_hESC,0.4205,-0.000543615681979271,3,Haplorhine
Fetus_Immature_sertoli_cell_(Pre_Sertoli_cell),0.5159,0.000519829086002258,3,Haplorhine
Fetus_Intercalated_cell,0.6943,-0.000196865339901985,3,Haplorhine
Fetus_Intermediated_cell,0.39,0.000328549481460679,3,Haplorhine
Fetus_Kidney_intercalated_cell,0.0406,0.000819461782442142,3,Haplorhine
Fetus_Loop_of_Henle,0.8096,0.000143781278594263,3,Haplorhine
Fetus_M2_Macrophage,0.3121,-0.000402914384559239,3,Haplorhine
Fetus_Macrophage,0.2183,-0.000346878762983636,3,Haplorhine
Fetus_Mast_cell,0.0592,-0.000917065669331919,3,Haplorhine
Fetus_Monocyte,0.0012,-0.00078010412014159,3,Haplorhine
Fetus_Myeloid_cell,0.5724,0.000263183263436787,3,Haplorhine
Fetus_Neutrophil,8e-04,-0.00114189138787454,3,Haplorhine
Fetus_Neutrophil_(RPS_high),0.0462,-0.000483085398881681,3,Haplorhine
Fetus_Pancreas_exocrine_cell,0.5463,0.000378635612188636,3,Haplorhine
Fetus_Primordial_germ_cell,0.0102,-0.00271782975468916,3,Haplorhine
Fetus_Proliferating_T_cell,0.0558,-0.00126198595622024,3,Haplorhine
Fetus_Proximal_tubule_progenitor,0.2136,0.000718678120156148,3,Haplorhine
Fetus_Sinusoidal_endothelial_cell,0.2677,-0.000926576941322258,3,Haplorhine
Fetus_Smooth_muscle_cell,0.0024,0.000972555330713516,3,Haplorhine
Fetus_Stratified_epithelial_cell,0.0813,-0.00109620514631405,3,Haplorhine
Fetus_Stromal_cell,0.0018,0.00111442178551905,3,Haplorhine
Fetus_T_cell,1e-04,-0.00163183171916685,3,Haplorhine
Fetus_Ureteric_bud_cell,0.2138,-0.00039956369634263,3,Haplorhine
Fetus_Ventricle_cardiomyocyte,0.7184,0.000268144596294385,3,Haplorhine
HESC_Fetal_epithelial_progenitor,0.4143,0.00040714402461226,3,Haplorhine
HESC_Fetal_neuron,0.2028,0.000812173038469328,3,Haplorhine
HESC_hESC,0.3963,0.000363575425700282,3,Haplorhine
HESC_Primordial_germ_cell,0.8389,9.62053508865599e-05,3,Haplorhine
HESC_Proliferating_T_cell,2e-04,0.00271967486114721,3,Haplorhine
