celltype,p,coefs,ctd_level,branch
Adult_Erythroid_progenitor_cell_(RP_high),0.0453,-0.00181555644540044,3,Haplorhine
Adult_Fasciculata_cell,0.1522,0.00257151805578617,3,Haplorhine
Adult_Fetal_acinar_cell,0.1899,-0.00190856343892675,3,Haplorhine
Adult_Fetal_chondrocyte,0.7786,-0.000442433091118164,3,Haplorhine
Adult_Fetal_endocrine_cell,0.0153,0.00528529293170269,3,Haplorhine
Adult_Fetal_enterocyte,0.2804,-0.00201367621676194,3,Haplorhine
Adult_Fetal_epithelial_progenitor,0.1487,0.00408312400155143,3,Haplorhine
Adult_Fetal_fibroblast,0.2834,-0.00143710736835857,3,Haplorhine
Adult_Fetal_mesenchymal_progenitor,0.1971,0.00212208102766593,3,Haplorhine
Adult_Fetal_neuron,0.9385,0.000190284570999571,3,Haplorhine
Adult_Fetal_Neuron,0.7225,-0.00069634776711578,3,Haplorhine
Adult_Fetal_skeletal_muscle_cell,0.1305,-0.00335413929502379,3,Haplorhine
Adult_Fetal_stromal_cell,0.533,-0.00126880900186868,3,Haplorhine
Adult_Fibroblast,0.6372,-0.000677903766230267,3,Haplorhine
Adult_Gastric_chief_cell,0.1048,0.00228046248025221,3,Haplorhine
Adult_Gastric_endocrine_cell,0.0606,0.00358157154604473,3,Haplorhine
Adult_Goblet_cell,0.0027,0.0058938422117296,3,Haplorhine
Adult_Hepatocyte_Endodermal_cell,1e-04,0.0117813633237394,3,Haplorhine
Adult_hESC,0.052,0.00261067416094181,3,Haplorhine
Adult_Intercalated_cell,0.9366,-0.000151173841911166,3,Haplorhine
Adult_Intermediated_cell,0.0922,-0.00232744306112168,3,Haplorhine
Adult_Kidney_intercalated_cell,0.3889,0.00133644403160894,3,Haplorhine
Adult_Loop_of_Henle,0.482,-0.00101469905274217,3,Haplorhine
Adult_M2_Macrophage,0.0172,0.00356859663493562,3,Haplorhine
Adult_Macrophage,0.0178,0.00317566495564356,3,Haplorhine
Adult_Mast_cell,0.5165,-0.000996171557501236,3,Haplorhine
Adult_Mesothelial_cell,0.1606,0.00279186614840847,3,Haplorhine
Adult_Monocyte,0.2879,0.00125355846809467,3,Haplorhine
Adult_Myeloid_cell,0.8706,-0.000279816019468278,3,Haplorhine
Adult_Neutrophil,0.501,0.000985710219221849,3,Haplorhine
Adult_Neutrophil_(RPS_high),0.1515,-0.00164719954111214,3,Haplorhine
Adult_Oligodendrocyte,0.7042,-0.00129037113621624,3,Haplorhine
Adult_Pancreas_exocrine_cell,0.0556,0.00293727560611348,3,Haplorhine
Adult_Primordial_germ_cell,0.555,-0.000966403112204041,3,Haplorhine
Adult_Proliferating_T_cell,0.2606,-0.00147688988281098,3,Haplorhine
Adult_Proximal_tubule_progenitor,0.2442,0.00240140419073518,3,Haplorhine
Adult_Sinusoidal_endothelial_cell,0.0081,0.00534054021920023,3,Haplorhine
Adult_Smooth_muscle_cell,0.0087,-0.0124298901162692,3,Haplorhine
Adult_Stratified_epithelial_cell,1e-04,0.0105390085122159,3,Haplorhine
Adult_Stromal_cell,0.8457,-0.000214519401183586,3,Haplorhine
Adult_T_cell,0.6883,0.000552170850927964,3,Haplorhine
Adult_Thyroid_follicular_cell,0.0084,-0.00665065101647918,3,Haplorhine
Adult_Ureteric_bud_cell,0.5305,-0.00134161243992106,3,Haplorhine
Adult_Ventricle_cardiomyocyte,0.9916,1.77062215116456e-05,3,Haplorhine
Fetus_Adrenal_gland_inflammatory_cell,0.7865,-0.000454832604084412,3,Haplorhine
Fetus_Antigen_presenting_cell_(RPS_high),0.9988,1.07542309040237e-06,3,Haplorhine
Fetus_Astrocyte,0.8617,-0.000410725340934083,3,Haplorhine
Fetus_AT2_cell,0.8933,-0.000233737966571584,3,Haplorhine
Fetus_B_cell,0.9921,-1.10788992289259e-05,3,Haplorhine
Fetus_B_cell_(Plasmocyte),0.1798,0.0015419940022365,3,Haplorhine
Fetus_Basal_cell,0.1833,-0.0020908110370166,3,Haplorhine
Fetus_CB_CD34+,0.69,-0.000458091710658906,3,Haplorhine
Fetus_Dendritic_cell,0.2535,0.00087524753788134,3,Haplorhine
Fetus_Endothelial_cell,0.0079,-0.00280992952354939,3,Haplorhine
Fetus_Endothelial_cell_(APC),0.6819,0.000566815250797835,3,Haplorhine
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.9662,-7.49009944341248e-05,3,Haplorhine
Fetus_Enterocyte,0.6652,-0.00069105395186721,3,Haplorhine
Fetus_Enterocyte_progenitor,0.7677,0.000486566258318555,3,Haplorhine
Fetus_Epithelial_cell,6e-04,0.00958409391701716,3,Haplorhine
Fetus_Epithelial_cell_(intermediated),0.8857,0.000192833708085244,3,Haplorhine
Fetus_Erythroid_cell,0.9942,8.61825520205553e-06,3,Haplorhine
Fetus_Erythroid_progenitor_cell_(RP_high),0.0362,-0.00161737212387953,3,Haplorhine
Fetus_Fasciculata_cell,0.7606,0.000443763466115511,3,Haplorhine
Fetus_Fetal_acinar_cell,0.1728,-0.001997033590214,3,Haplorhine
Fetus_Fetal_chondrocyte,0.7947,-0.000449323776456618,3,Haplorhine
Fetus_Fetal_endocrine_cell,0.5756,-0.00120920962768681,3,Haplorhine
Fetus_Fetal_enterocyte,0.0683,-0.00156654019946946,3,Haplorhine
Fetus_Fetal_epithelial_progenitor,0.0021,-0.0044725532918163,3,Haplorhine
Fetus_Fetal_fibroblast,0.022,-0.00335634199368639,3,Haplorhine
Fetus_Fetal_mesenchymal_progenitor,0.0056,-0.00324013793759473,3,Haplorhine
Fetus_Fetal_neuron,0.0088,-0.00618674140541741,3,Haplorhine
Fetus_Fetal_Neuron,0.0864,-0.00297137897144647,3,Haplorhine
Fetus_Fetal_skeletal_muscle_cell,0.121,-0.00262519321960107,3,Haplorhine
Fetus_Fetal_stromal_cell,0.0081,-0.00397885856424169,3,Haplorhine
Fetus_Fibroblast,0.7555,0.000454413436345184,3,Haplorhine
Fetus_Gastric_endocrine_cell,0.1075,0.00220797812414366,3,Haplorhine
Fetus_Goblet_cell,0.74,-0.000480096712246949,3,Haplorhine
Fetus_Hepatocyte_Endodermal_cell,0.1836,0.00191323194896649,3,Haplorhine
Fetus_hESC,0.1793,-0.00245296946853,3,Haplorhine
Fetus_Immature_sertoli_cell_(Pre_Sertoli_cell),0.7505,-0.000721863039329782,3,Haplorhine
Fetus_Intercalated_cell,0.8334,-0.000349213862737446,3,Haplorhine
Fetus_Intermediated_cell,0.1566,-0.00167234395927091,3,Haplorhine
Fetus_Kidney_intercalated_cell,0.483,-0.000931517242808016,3,Haplorhine
Fetus_Loop_of_Henle,0.4084,0.00126729283675564,3,Haplorhine
Fetus_M2_Macrophage,0.0351,0.00250403208743946,3,Haplorhine
Fetus_Macrophage,0.1176,0.00156847865976951,3,Haplorhine
Fetus_Mast_cell,0.8846,0.000216420450850086,3,Haplorhine
Fetus_Monocyte,0.5231,0.000603066672561336,3,Haplorhine
Fetus_Myeloid_cell,0.2681,0.00146463453548188,3,Haplorhine
Fetus_Neutrophil,0.5993,-0.000510176724931075,3,Haplorhine
Fetus_Neutrophil_(RPS_high),0.025,-0.00249027349617814,3,Haplorhine
Fetus_Pancreas_exocrine_cell,0.3358,0.00133857994384702,3,Haplorhine
Fetus_Primordial_germ_cell,0.9971,1.20035465711044e-05,3,Haplorhine
Fetus_Proliferating_T_cell,0.1768,-0.00320058398188448,3,Haplorhine
Fetus_Proximal_tubule_progenitor,0.4536,-0.00136739547638671,3,Haplorhine
Fetus_Sinusoidal_endothelial_cell,0.5923,0.00107978525725382,3,Haplorhine
Fetus_Smooth_muscle_cell,0.0147,-0.0029296187125331,3,Haplorhine
Fetus_Stratified_epithelial_cell,0.7487,-0.000533645211669991,3,Haplorhine
Fetus_Stromal_cell,0.0964,0.0021684961150321,3,Haplorhine
Fetus_T_cell,0.9757,3.62395392650713e-05,3,Haplorhine
Fetus_Ureteric_bud_cell,0.0247,-0.0031247581145371,3,Haplorhine
Fetus_Ventricle_cardiomyocyte,0.1422,-0.00301893914455118,3,Haplorhine
HESC_Fetal_epithelial_progenitor,0.8531,0.00034337448458462,3,Haplorhine
HESC_Fetal_neuron,0.1338,-0.0020773222664394,3,Haplorhine
HESC_hESC,0.1599,-0.00289534139329818,3,Haplorhine
HESC_Primordial_germ_cell,0.2889,-0.0015964872542028,3,Haplorhine
HESC_Proliferating_T_cell,0.3619,-0.00152127956222698,3,Haplorhine
Adult_Antigen_presenting_cell_(RPS_high),0.1952,0.00205256429011063,3,Human
Adult_Astrocyte,0.252,-0.00464247151244573,3,Human
Adult_AT2_cell,0.7184,0.00106814792272191,3,Human
Adult_B_cell,0.7204,0.000781904711372045,3,Human
Adult_B_cell_(Plasmocyte),0.8929,0.00063901455510628,3,Human
Adult_Basal_cell,0.6204,0.00148339242582663,3,Human
Adult_CB_CD34+,0.9533,-0.000119922475792882,3,Human
Adult_Chondrocyte,0.0326,0.00531277284326263,3,Human
Adult_Dendritic_cell,0.2942,-0.00224675919988608,3,Human
Adult_Endothelial_cell,0.1033,-0.00334911734065624,3,Human
Adult_Endothelial_cell_(APC),0.1227,-0.00240197429723906,3,Human
Adult_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.3713,-0.00196798938944688,3,Human
Adult_Enterocyte,0.0434,0.00572511259592204,3,Human
Adult_Enterocyte_progenitor,0.9029,0.000271958539100876,3,Human
Adult_Epithelial_cell,0.3691,-0.00258021188390435,3,Human
Adult_Epithelial_cell_(intermediated),0.7847,0.000539773466275698,3,Human
Adult_Erythroid_cell,0.0698,0.00292893301253562,3,Human
Adult_Erythroid_progenitor_cell_(RP_high),0.4827,-0.000911610961999322,3,Human
Adult_Fasciculata_cell,0.6808,-0.00115711925065013,3,Human
Adult_Fetal_acinar_cell,0.2128,-0.00237063492621775,3,Human
Adult_Fetal_chondrocyte,0.0522,0.00424193752436794,3,Human
Adult_Fetal_endocrine_cell,0.9055,-0.000374248400124932,3,Human
Adult_Fetal_enterocyte,0.7498,0.000925198046093015,3,Human
Adult_Fetal_epithelial_progenitor,0.6598,0.00190231800179854,3,Human
Adult_Fetal_fibroblast,0.2544,-0.00210216677276016,3,Human
Adult_Fetal_mesenchymal_progenitor,0.0314,0.00549943172402664,3,Human
Adult_Fetal_neuron,0.2618,-0.00390188750627914,3,Human
Adult_Fetal_Neuron,0.0112,0.0082771648560527,3,Human
Adult_Fetal_skeletal_muscle_cell,0.3494,-0.00315173234170806,3,Human
Adult_Fetal_stromal_cell,0.8637,-0.000570073115828211,3,Human
Adult_Fibroblast,0.1113,-0.00313356079036557,3,Human
Adult_Gastric_chief_cell,0.6168,-0.00108384348238603,3,Human
Adult_Gastric_endocrine_cell,0.0049,0.00960372354471865,3,Human
Adult_Goblet_cell,0.5421,0.00154885721406621,3,Human
Adult_Hepatocyte_Endodermal_cell,0.4937,0.00243543449048836,3,Human
Adult_hESC,0.1619,-0.00246359412758255,3,Human
Adult_Intercalated_cell,0.6961,-0.00111673435415822,3,Human
Adult_Intermediated_cell,0.6867,0.000912689385516644,3,Human
Adult_Kidney_intercalated_cell,0.8549,0.000439521863451554,3,Human
Adult_Loop_of_Henle,0.0459,-0.00417372497950813,3,Human
Adult_M2_Macrophage,0.4404,0.00144253222323897,3,Human
Adult_Macrophage,0.6123,0.000925730322808579,3,Human
Adult_Mast_cell,0.7362,0.000739643734664322,3,Human
Adult_Mesothelial_cell,0.5935,0.00161121473137639,3,Human
Adult_Monocyte,0.3725,0.00154218834340413,3,Human
Adult_Myeloid_cell,0.3597,-0.00209905016024558,3,Human
Adult_Neutrophil,0.3534,-0.00192817407332319,3,Human
Adult_Neutrophil_(RPS_high),0.5745,-0.000960145212651061,3,Human
Adult_Oligodendrocyte,0.2564,-0.00549065064633901,3,Human
Adult_Pancreas_exocrine_cell,0.1661,-0.002750151257955,3,Human
Adult_Primordial_germ_cell,0.3218,0.00223869579711408,3,Human
Adult_Proliferating_T_cell,0.323,-0.0018233029529368,3,Human
Adult_Proximal_tubule_progenitor,0.4123,-0.00251968452532698,3,Human
Adult_Sinusoidal_endothelial_cell,0.0715,0.00440868927525957,3,Human
Adult_Smooth_muscle_cell,0.0272,-0.0147439211743772,3,Human
Adult_Stratified_epithelial_cell,0.0085,0.00841822125825634,3,Human
Adult_Stromal_cell,0.6372,0.000778341354325836,3,Human
Adult_T_cell,0.6489,-0.000947568418829738,3,Human
Adult_Thyroid_follicular_cell,0.0155,0.00926957486176059,3,Human
Adult_Ureteric_bud_cell,0.5749,-0.00175691429565771,3,Human
Adult_Ventricle_cardiomyocyte,0.9066,-0.000357463942638352,3,Human
Fetus_Adrenal_gland_inflammatory_cell,0.324,-0.00220005788218221,3,Human
Fetus_Antigen_presenting_cell_(RPS_high),0.8581,0.000211653641504049,3,Human
Fetus_Astrocyte,0.9935,2.57191154512817e-05,3,Human
Fetus_AT2_cell,0.7579,0.00083259290652501,3,Human
Fetus_B_cell,0.6516,0.000827926725508729,3,Human
Fetus_B_cell_(Plasmocyte),0.2274,0.00192040696506268,3,Human
Fetus_Basal_cell,0.4485,-0.00175745207392088,3,Human
Fetus_CB_CD34+,0.4148,0.00136083094811579,3,Human
Fetus_Dendritic_cell,0.8891,0.000158873937700925,3,Human
Fetus_Endothelial_cell,0.3479,-0.0011930226839329,3,Human
Fetus_Endothelial_cell_(APC),0.4344,0.00151697971529789,3,Human
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.916,0.000243437349224134,3,Human
Fetus_Enterocyte,0.5285,0.00144075888280645,3,Human
Fetus_Enterocyte_progenitor,0.389,-0.0019821837036569,3,Human
Fetus_Epithelial_cell,0.9585,-0.000175372666857986,3,Human
Fetus_Epithelial_cell_(intermediated),0.5804,0.00107949613990958,3,Human
Fetus_Erythroid_cell,0.0032,0.00553669336787468,3,Human
Fetus_Erythroid_progenitor_cell_(RP_high),0.5876,0.000582816491435739,3,Human
Fetus_Fasciculata_cell,0.0436,0.00436780313602663,3,Human
Fetus_Fetal_acinar_cell,0.2839,-0.00222145994854096,3,Human
Fetus_Fetal_chondrocyte,0.0486,-0.00452704635857854,3,Human
Fetus_Fetal_endocrine_cell,0.9126,-0.000349684896237009,3,Human
Fetus_Fetal_enterocyte,0.0558,-0.00236836947037091,3,Human
Fetus_Fetal_epithelial_progenitor,0.0894,-0.00308224688075905,3,Human
Fetus_Fetal_fibroblast,0.5189,-0.00135542357346238,3,Human
Fetus_Fetal_mesenchymal_progenitor,0.2068,-0.00191700729000972,3,Human
Fetus_Fetal_neuron,0.1832,-0.00422708465126613,3,Human
Fetus_Fetal_Neuron,0.908,-0.000307804446203894,3,Human
Fetus_Fetal_skeletal_muscle_cell,0.249,-0.00281105628203402,3,Human
Fetus_Fetal_stromal_cell,0.7241,-0.00065868222709879,3,Human
Fetus_Fibroblast,0.4441,-0.00153319462704201,3,Human
Fetus_Gastric_endocrine_cell,0.0023,0.00837959868466709,3,Human
Fetus_Goblet_cell,0.3016,-0.00198181088871946,3,Human
Fetus_Hepatocyte_Endodermal_cell,0.138,-0.003021902199897,3,Human
Fetus_hESC,0.6411,0.00136446200094956,3,Human
Fetus_Immature_sertoli_cell_(Pre_Sertoli_cell),0.0976,-0.005219898974569,3,Human
Fetus_Intercalated_cell,0.557,-0.00139514914506889,3,Human
Fetus_Intermediated_cell,0.1257,-0.00247608313792244,3,Human
Fetus_Kidney_intercalated_cell,0.6429,0.000902329949049588,3,Human
Fetus_Loop_of_Henle,0.6793,-0.000964763647575524,3,Human
Fetus_M2_Macrophage,0.8939,0.000218834588492095,3,Human
Fetus_Macrophage,0.8315,0.000324875851156418,3,Human
Fetus_Mast_cell,0.9662,-8.84597326134011e-05,3,Human
Fetus_Monocyte,0.1368,0.00190580078855748,3,Human
Fetus_Myeloid_cell,0.1049,-0.00287650937890376,3,Human
Fetus_Neutrophil,0.4076,0.00113709286164285,3,Human
Fetus_Neutrophil_(RPS_high),0.798,-0.000414183529411414,3,Human
Fetus_Pancreas_exocrine_cell,0.1236,0.00259165117422808,3,Human
Fetus_Primordial_germ_cell,0.1005,0.00707400417340479,3,Human
Fetus_Proliferating_T_cell,0.4787,0.00243015814584603,3,Human
Fetus_Proximal_tubule_progenitor,0.7935,-0.000739973844869711,3,Human
Fetus_Sinusoidal_endothelial_cell,0.2289,-0.00302370015403973,3,Human
Fetus_Smooth_muscle_cell,0.6268,-0.00081128187797356,3,Human
Fetus_Stratified_epithelial_cell,0.053,0.00459877788341999,3,Human
Fetus_Stromal_cell,0.8735,-0.000308413781731689,3,Human
Fetus_T_cell,0.4647,0.00113600422434743,3,Human
Fetus_Ureteric_bud_cell,0.3836,-0.00170335114450169,3,Human
Fetus_Ventricle_cardiomyocyte,0.6185,0.00161611674113152,3,Human
HESC_Fetal_epithelial_progenitor,0.3179,-0.00252813832363119,3,Human
HESC_Fetal_neuron,0.04,0.00428828701063494,3,Human
HESC_hESC,0.0781,-0.00499900931864353,3,Human
HESC_Primordial_germ_cell,0.1455,-0.00294140473307058,3,Human
HESC_Proliferating_T_cell,0.6001,0.00131894203512342,3,Human
